NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2023;4720;149;2;10022;12;1;3549805;35;3
2023;4720;149;2;10022;12;1;3549805;35;3
2023;4720;149;2;10022;12;1;3549805;35;3
2023;4720;149;2;10022;12;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4721;149;2;10022;23;1;3549805;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4887;162;5;10020;21;1;3550308;35;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4938;163;4;10028;5806;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4940;163;4;10028;36;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4959;163;4;10028;5;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
2023;4960;163;4;10028;21;1;3304557;33;3
